Station,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS,LoadsJurs
L02-246-1 (L11P01),Total,Nitrate + Nitrite as N,NA,0.9,mg/L,RANCHO SANTA MARGARITA,615615.8297142858,554054.2467428573,34.58844797564362,408.53344889723013
L02-246-1 (L11P01),Total,Nitrate + Nitrite as N,NA,0.9,mg/L,RANCHO SANTA MARGARITA,600136.1279999999,540122.5151999999,33.71871910971833,408.53344889723013
L02-641-1,Total,Nitrate + Nitrite as N,NA,1.3666666666666667,mg/L,ORANGE CO,1013.3313152860796,1384.8861308909754,0.08645554505197088,2422.8590364944685
L02-641-1,Total,Nitrate + Nitrite as N,NA,1.3666666666666667,mg/L,RANCHO SANTA MARGARITA,171354.6686261088,234184.71378901534,14.619661950432963,408.53344889723013
L02-641-2,Total,Nitrate + Nitrite as N,NA,0.57,mg/L,ORANGE CO,2161.9407973799575,1232.3062545065757,0.07693030244715912,2422.8590364944685
L02-641-2,Total,Nitrate + Nitrite as N,NA,0.57,mg/L,RANCHO SANTA MARGARITA,365584.9210775861,208383.4050142241,13.008940199798014,408.53344889723013
L02-641-2,Total,Nitrate + Nitrite as N,NA,0.57,mg/L,ORANGE CO,25324.72586215625,14435.093741429062,0.9011527153417576,2422.8590364944685
L02-641-2,Total,Nitrate + Nitrite as N,NA,0.57,mg/L,RANCHO SANTA MARGARITA,4282419.720673211,2440979.24078373,152.38522938108417,408.53344889723013
L01-731-1 (L08TBN2),Total,Nitrate + Nitrite as N,NA,1.1099999999999999,mg/L,ORANGE CO,28829.92986552969,32001.222150737955,1.997769377321506,2422.8590364944685
L01-731-1 (L08TBN2),Total,Nitrate + Nitrite as N,NA,1.1099999999999999,mg/L,RANCHO SANTA MARGARITA,462608.04019853176,513494.9246203702,32.056414313943144,408.53344889723013
L02-166-3 (L02P26),Total,Nitrate + Nitrite as N,NA,0.7333333333333333,mg/L,ORANGE CO,4809.278034996831,3526.803892331009,0.2201709916805383,2422.8590364944685
L02-166-3 (L02P26),Total,Nitrate + Nitrite as N,NA,0.7333333333333333,mg/L,RANCHO SANTA MARGARITA,851624.6187073421,624524.7203853842,38.98777227598557,408.53344889723013
L02-246-1 (L11P01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,615615.8297142858,0,0,0
L02-246-1 (L11P01),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,600136.1279999999,0,0,0
L02-641-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,ORANGE CO,1013.3313152860796,0,0,0
L02-641-1,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,171354.6686261088,0,0,0
L02-641-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,ORANGE CO,2161.9407973799575,0,0,0
L02-641-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,365584.9210775861,0,0,0
L02-641-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,ORANGE CO,25324.72586215625,0,0,0
L02-641-2,Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,4282419.720673211,0,0,0
L01-731-1 (L08TBN2),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,ORANGE CO,28829.92986552969,0,0,0
L01-731-1 (L08TBN2),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,462608.04019853176,0,0,0
L02-166-3 (L02P26),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,ORANGE CO,4809.278034996831,0,0,0
L02-166-3 (L02P26),Dissolved,Nitrate + Nitrite as N,NA,0,mg/L,RANCHO SANTA MARGARITA,851624.6187073421,0,0,0
L03-418-8,Total,Nitrate + Nitrite as N,NA,1.1749999999999998,mg/L,LAGUNA NIGUEL,251888.61272336388,295969.1199499525,18.47673322236463,1689.860845748248
L03-418-8,Total,Nitrate + Nitrite as N,NA,1.1749999999999998,mg/L,MISSION VIEJO,2298480.77152387,2700714.906540547,168.59998383024254,4382.786283763877
J01-9377-1,Total,"Nitrogen, Total Kjeldahl",NA,1.5,mg/L,LAKE FOREST,193643.67839086507,290465.5175862976,18.13315483603695,117.15477855245251
J01-9377-1,Total,"Nitrogen, Total Kjeldahl",NA,1.5,mg/L,MISSION VIEJO,3801.919024571975,5702.878536857963,0.3560187810907149,2847.0499786505393
J01-10004-1 (J01P01),Total,"Nitrogen, Total Kjeldahl",NA,0.9450000000000001,mg/L,LAKE FOREST,987247.432440811,932948.8236565664,58.24204406100253,117.15477855245251
J01-9377-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAKE FOREST,193643.67839086507,0,0,0
J01-9377-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,3801.919024571975,0,0,0
J01-10004-1 (J01P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAKE FOREST,987247.432440811,0,0,0
L04-266-5,Total,"Nitrogen, Total Kjeldahl",NA,3.1500000000000004,mg/L,MISSION VIEJO,6892314.547799999,21710790.82557,1355.3592692320424,2847.0499786505393
L04-672-1,Total,"Nitrogen, Total Kjeldahl",NA,0.725,mg/L,MISSION VIEJO,2251802.3628672,1632556.7130787198,101.91710156463847,2847.0499786505393
I01-11343-2 (I02P18),Total,"Nitrogen, Total Kjeldahl",NA,2.1,mg/L,LAGUNA WOODS,45186.8173673994,94892.31647153875,5.923928876746655,73.69933814523519
L04-672-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,2251802.3628672,0,0,0
L04-266-5,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,6892314.547799999,0,0,0
I01-11343-2 (I02P18),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA WOODS,45186.8173673994,0,0,0
L03-662-3 (L03P16),Total,"Nitrogen, Total Kjeldahl",NA,1.35,mg/L,MISSION VIEJO,728306.7412500001,983214.1006875002,61.380000190364484,2847.0499786505393
L03-214-2 (L03P18),Total,"Nitrogen, Total Kjeldahl",NA,1.25,mg/L,MISSION VIEJO,9795374.37498252,12244217.96872815,764.3809224520743,2847.0499786505393
L03-214-2 (L03P18),Total,"Nitrogen, Total Kjeldahl",NA,1.25,mg/L,RANCHO SANTA MARGARITA,466591.0148327202,583238.7685409003,36.41037664028239,394.6538711537223
L03-316-3 (L03P12),Total,"Nitrogen, Total Kjeldahl",NA,0.835,mg/L,MISSION VIEJO,7413529.826236038,6190297.4049070915,386.4473217236484,2847.0499786505393
L03-662-3 (L03P16),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,728306.7412500001,0,0,0
L03-316-3 (L03P12),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,7413529.826236038,0,0,0
L03-214-2 (L03P18),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,9795374.37498252,0,0,0
L03-214-2 (L03P18),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,466591.0148327202,0,0,0
L03-418-8,Total,"Nitrogen, Total Kjeldahl",NA,1.2349999999999999,mg/L,LAGUNA NIGUEL,251888.61272336388,311082.4367133544,19.420225982655587,1360.079958194211
L03-418-8,Total,"Nitrogen, Total Kjeldahl",NA,1.2349999999999999,mg/L,MISSION VIEJO,2298480.77152387,2838623.752831979,177.20934470668044,2847.0499786505393
K01-12177-1 (K01P07),Total,"Nitrogen, Total Kjeldahl",NA,1.96,mg/L,LAGUNA NIGUEL,4657608.619114088,9128912.893463612,569.8989413870404,1360.079958194211
J03-9221-1 (J03P02),Total,"Nitrogen, Total Kjeldahl",NA,1.245,mg/L,LAGUNA NIGUEL,3303913.5360000003,4113372.3523200005,256.7892339948125,1360.079958194211
J01-9224-1 (J01P24),Total,"Nitrogen, Total Kjeldahl",NA,0.9299999999999999,mg/L,ALISO VIEJO,3068.504293817672,2853.708993250435,0.1781510847194702,252.14975174227618
J01-9224-1 (J01P24),Total,"Nitrogen, Total Kjeldahl",NA,0.9299999999999999,mg/L,LAGUNA NIGUEL,184232.00687644104,171335.76639509015,10.696133595514226,1360.079958194211
J01-9224-2 (J01P25),Total,"Nitrogen, Total Kjeldahl",NA,0.7,mg/L,ALISO VIEJO,31988.268700029792,22391.788090020855,1.3978725043376041,252.14975174227618
J01-9224-2 (J01P25),Total,"Nitrogen, Total Kjeldahl",NA,0.7,mg/L,LAGUNA NIGUEL,1920565.3226501578,1344395.7258551104,83.92781373986752,1360.079958194211
L03-418-8,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,251888.61272336388,0,0,0
L03-418-8,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,MISSION VIEJO,2298480.77152387,0,0,0
K01-12177-1 (K01P07),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,4657608.619114088,0,0,0
J03-9221-1 (J03P02),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,3303913.5360000003,0,0,0
J01-9224-1 (J01P24),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,3068.504293817672,0,0,0
J01-9224-1 (J01P24),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,184232.00687644104,0,0,0
J01-9224-2 (J01P25),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,31988.268700029792,0,0,0
J01-9224-2 (J01P25),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,1920565.3226501578,0,0,0
L01-404-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9,mg/L,ORANGE CO,607900.6394999999,547110.57555,34.154969103807474,2203.7805653578735
L01-340-1,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,ORANGE CO,294000.5583070091,117600.22332280365,7.341536014275309,2203.7805653578735
L01-340-1,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,RANCHO SANTA MARGARITA,3611.8316279502988,1444.7326511801195,0.09019163816146936,394.6538711537223
L05-489-3,Total,"Nitrogen, Total Kjeldahl",NA,2.7,mg/L,ORANGE CO,11576026.50698835,31255271.568868548,1951.2012424410857,2203.7805653578735
L05-049-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9,mg/L,ORANGE CO,2073409.118979964,1866068.2070819675,116.49473581169565,2203.7805653578735
L02-374-1 (L02P50),Total,"Nitrogen, Total Kjeldahl",NA,0.8,mg/L,ORANGE CO,1549656.2752879742,1239725.0202303794,77.39344047703577,2203.7805653578735
L01-404-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,607900.6394999999,0,0,0
L01-340-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,294000.5583070091,0,0,0
L01-340-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,3611.8316279502988,0,0,0
L05-489-3,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,11576026.50698835,0,0,0
L05-049-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,2073409.118979964,0,0,0
L02-374-1 (L02P50),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,1549656.2752879742,0,0,0
J01-9992-1 (J01P27),Total,"Nitrogen, Total Kjeldahl",NA,0.6466666666666667,mg/L,ALISO VIEJO,39297.39287168602,25412.31405702363,1.5864376238776845,252.14975174227618
J01-9992-1 (J01P27),Total,"Nitrogen, Total Kjeldahl",NA,0.6466666666666667,mg/L,ORANGE CO,115.26310269575279,74.53680640992015,0.004653176951419837,2203.7805653578735
J01-9131-1 (J01P28),Total,"Nitrogen, Total Kjeldahl",NA,1.1,mg/L,ALISO VIEJO,333862.55999999994,367248.816,22.926575585347184,252.14975174227618
J01-9007-1 (J02P05),Total,"Nitrogen, Total Kjeldahl",NA,3.1666666666666665,mg/L,ALISO VIEJO,480980.7288160326,1523105.6412507698,95.08430003653018,252.14975174227618
J01-9007-1 (J02P05),Total,"Nitrogen, Total Kjeldahl",NA,3.1666666666666665,mg/L,ORANGE CO,8845.065025712363,28009.37258142248,1.7485665565389692,2203.7805653578735
J01-9992-1 (J01P27),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,39297.39287168602,0,0,0
J01-9992-1 (J01P27),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,115.26310269575279,0,0,0
J01-9131-1 (J01P28),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,333862.55999999994,0,0,0
J01-9007-1 (J02P05),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,480980.7288160326,0,0,0
J01-9007-1 (J02P05),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,8845.065025712363,0,0,0
J06-9079-1 (J06P03),Total,"Nitrogen, Total Kjeldahl",NA,1.6,mg/L,ALISO VIEJO,378008.66377610824,604813.8620417732,37.75726460930634,252.14975174227618
J06-10011-1 (J06P01),Total,"Nitrogen, Total Kjeldahl",NA,0.645,mg/L,ALISO VIEJO,655642.1397787175,422889.18015727284,26.400087163524628,252.14975174227618
J06-10011-1 (J06P01),Total,"Nitrogen, Total Kjeldahl",NA,0.645,mg/L,LAGUNA HILLS,919610.2814360304,593148.6315262397,37.02902866276792,37.02902866276792
J06-10011-1 (J06P01),Total,"Nitrogen, Total Kjeldahl",NA,0.645,mg/L,LAGUNA WOODS,1683191.956220705,1085658.8117623548,67.77540926848853,73.69933814523519
J06-10011-1 (J06P01),Total,"Nitrogen, Total Kjeldahl",NA,0.645,mg/L,LAKE FOREST,1012754.6435336117,653226.7450791795,40.77957965541304,117.15477855245251
J01-9082-2,Total,"Nitrogen, Total Kjeldahl",NA,1.58,mg/L,ALISO VIEJO,663258.1110407821,1047947.8154444357,65.4211906302955,252.14975174227618
J01-9082-2,Total,"Nitrogen, Total Kjeldahl",NA,1.58,mg/L,ORANGE CO,14591.35464843927,23054.34034453405,1.4392342560453044,2203.7805653578735
J06-9079-1 (J06P03),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,378008.66377610824,0,0,0
J06-10011-1 (J06P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,655642.1397787175,0,0,0
J06-10011-1 (J06P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA HILLS,919610.2814360304,0,0,0
J06-10011-1 (J06P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA WOODS,1683191.956220705,0,0,0
J06-10011-1 (J06P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAKE FOREST,1012754.6435336117,0,0,0
J01-9082-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ALISO VIEJO,663258.1110407821,0,0,0
J01-9082-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,14591.35464843927,0,0,0
L01-726-5,Total,"Nitrogen, Total Kjeldahl",NA,0.815,mg/L,DANA POINT,298188.3316463654,243023.49029178778,15.171448283687756,310.107476660226
L01-726-5,Total,"Nitrogen, Total Kjeldahl",NA,0.815,mg/L,SAN JUAN CAPISTRANO,19936.46520419904,16248.219141422218,1.0143423424218783,219.89251546789302
L01-728-5 (L01-DP),Total,"Nitrogen, Total Kjeldahl",NA,3.47,mg/L,DANA POINT,66313.3872384,230107.45371724802,14.365127130594388,310.107476660226
K01-12126-1 (K01S01),Total,"Nitrogen, Total Kjeldahl",NA,1.79,mg/L,DANA POINT,990998.5304908713,1773887.3695786595,110.74007889664057,310.107476660226
K01-12126-1 (K01S01),Total,"Nitrogen, Total Kjeldahl",NA,1.79,mg/L,LAGUNA NIGUEL,2656075.0695091286,4754374.37442134,296.8056497592864,1360.079958194211
K01-12159-3,Total,"Nitrogen, Total Kjeldahl",NA,0.635,mg/L,DANA POINT,363571.2,230867.712,14.412588465320377,310.107476660226
K01-12159-2,Total,"Nitrogen, Total Kjeldahl",NA,0.96,mg/L,DANA POINT,2045087.9999999993,1963284.4799999993,122.56374442949607,310.107476660226
L01-726-5,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,298188.3316463654,0,0,0
L01-726-5,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN JUAN CAPISTRANO,19936.46520419904,0,0,0
L01-728-5 (L01-DP),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,66313.3872384,0,0,0
K01-12126-1 (K01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,990998.5304908713,0,0,0
K01-12126-1 (K01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,2656075.0695091286,0,0,0
K01-12159-3,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,363571.2,0,0,0
K01-12159-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,2045087.9999999993,0,0,0
L05-503-1,Total,"Nitrogen, Total Kjeldahl",NA,0.9199999999999999,mg/L,SAN JUAN CAPISTRANO,2562235.46784,2357256.6304128,147.15860189790203,219.89251546789302
L01-724-4 (L01P03),Total,"Nitrogen, Total Kjeldahl",NA,0.5900000000000001,mg/L,LAGUNA NIGUEL,414905.243735376,244794.09380387186,15.281983358228272,1360.079958194211
L01-724-4 (L01P03),Total,"Nitrogen, Total Kjeldahl",NA,0.5900000000000001,mg/L,SAN JUAN CAPISTRANO,1015360.357551863,599062.6109555992,37.39822603111941,219.89251546789302
L01-724-1 (L01S01),Total,"Nitrogen, Total Kjeldahl",NA,0.825,mg/L,DANA POINT,637913.7850124988,526278.8726353116,32.85448945448683,310.107476660226
L01-724-1 (L01S01),Total,"Nitrogen, Total Kjeldahl",NA,0.825,mg/L,LAGUNA NIGUEL,453025.0942074572,373745.70272115216,23.33216263693875,1360.079958194211
L01-724-1 (L01S01),Total,"Nitrogen, Total Kjeldahl",NA,0.825,mg/L,SAN JUAN CAPISTRANO,666394.7480090205,549775.6671074418,34.32134519644969,219.89251546789302
L05-503-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN JUAN CAPISTRANO,2562235.46784,0,0,0
L01-724-4 (L01P03),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,414905.243735376,0,0,0
L01-724-4 (L01P03),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN JUAN CAPISTRANO,1015360.357551863,0,0,0
L01-724-1 (L01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,DANA POINT,637913.7850124988,0,0,0
L01-724-1 (L01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA NIGUEL,453025.0942074572,0,0,0
L01-724-1 (L01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN JUAN CAPISTRANO,666394.7480090205,0,0,0
M01-042-1 (M01S01),Total,"Nitrogen, Total Kjeldahl",NA,1.1,mg/L,SAN CLEMENTE,1076085.79450752,1183694.3739582722,73.8955644025944,736.7404377777224
M02-032-1,Total,"Nitrogen, Total Kjeldahl",NA,0.6933333333333334,mg/L,SAN CLEMENTE,4802274.773279999,3329577.1761407997,207.858540232949,736.7404377777224
M02-085-1 (M02P06),Total,"Nitrogen, Total Kjeldahl",NA,1.9000000000000001,mg/L,ORANGE CO,882.9940915990373,1677.688774038171,0.10473460174933438,2203.7805653578735
M02-085-1 (M02P06),Total,"Nitrogen, Total Kjeldahl",NA,1.9000000000000001,mg/L,SAN CLEMENTE,1273499.0217904504,2419648.141401856,151.0535734546643,736.7404377777224
M02-085-2,Total,"Nitrogen, Total Kjeldahl",NA,0.6766666666666667,mg/L,SAN CLEMENTE,7194886.431264,4868539.818488641,303.93275968751465,736.7404377777224
M01-042-1 (M01S01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN CLEMENTE,1076085.79450752,0,0,0
M02-032-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN CLEMENTE,4802274.773279999,0,0,0
M02-085-1 (M02P06),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,882.9940915990373,0,0,0
M02-085-1 (M02P06),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN CLEMENTE,1273499.0217904504,0,0,0
M02-085-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,SAN CLEMENTE,7194886.431264,0,0,0
I01-11010-1,Total,"Nitrogen, Total Kjeldahl",NA,0.43000000000000005,mg/L,LAGUNA BEACH,1485518.4000000001,638772.9120000001,39.87725708240358,128.86474564737046
I00-11437-1,Total,"Nitrogen, Total Kjeldahl",NA,0.635,mg/L,LAGUNA BEACH,2244793.7149110925,1425444.0089685437,88.98748856496688,128.86474564737046
I00-11437-1,Total,"Nitrogen, Total Kjeldahl",NA,0.635,mg/L,ORANGE CO,82096.2659121763,52131.12885423195,3.254437356786529,2203.7805653578735
I01-11010-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA BEACH,1485518.4000000001,0,0,0
I00-11437-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,LAGUNA BEACH,2244793.7149110925,0,0,0
I00-11437-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,82096.2659121763,0,0,0
L02-246-1 (L11P01),Total,"Nitrogen, Total Kjeldahl",NA,0.85,mg/L,RANCHO SANTA MARGARITA,615615.8297142858,523273.4552571429,32.6668675325523,394.6538711537223
L02-246-1 (L11P01),Total,"Nitrogen, Total Kjeldahl",NA,0.85,mg/L,RANCHO SANTA MARGARITA,600136.1279999999,510115.7087999999,31.845456936956204,394.6538711537223
L02-641-1,Total,"Nitrogen, Total Kjeldahl",NA,0.8666666666666666,mg/L,ORANGE CO,1013.3313152860796,878.2204732479356,0.054825467593932746,2203.7805653578735
L02-641-1,Total,"Nitrogen, Total Kjeldahl",NA,0.8666666666666666,mg/L,RANCHO SANTA MARGARITA,171354.6686261088,148507.37947596094,9.271005139298953,394.6538711537223
L02-641-2,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,ORANGE CO,2161.9407973799575,864.7763189519831,0.05398617715590115,2203.7805653578735
L02-641-2,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,RANCHO SANTA MARGARITA,365584.9210775861,146233.96843103445,9.129080841963518,394.6538711537223
L02-641-2,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,ORANGE CO,25324.72586215625,10129.8903448625,0.6323878704152684,2203.7805653578735
L02-641-2,Total,"Nitrogen, Total Kjeldahl",<,0.4,mg/L,RANCHO SANTA MARGARITA,4282419.720673211,1712967.8882692845,106.93700307444503,394.6538711537223
L01-731-1 (L08TBN2),Total,"Nitrogen, Total Kjeldahl",NA,0.965,mg/L,ORANGE CO,28829.92986552969,27820.882320236153,1.7367995037074355,2203.7805653578735
L01-731-1 (L08TBN2),Total,"Nitrogen, Total Kjeldahl",NA,0.965,mg/L,RANCHO SANTA MARGARITA,462608.04019853176,446416.7587915831,27.868864696355978,394.6538711537223
L02-166-3 (L02P26),Total,"Nitrogen, Total Kjeldahl",NA,0.45666666666666667,mg/L,ORANGE CO,4809.278034996831,2196.2369693152195,0.13710648118288066,2203.7805653578735
L02-166-3 (L02P26),Total,"Nitrogen, Total Kjeldahl",NA,0.45666666666666667,mg/L,RANCHO SANTA MARGARITA,851624.6187073421,388908.5758763529,24.27874909913647,394.6538711537223
L02-246-1 (L11P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,615615.8297142858,0,0,0
L02-246-1 (L11P01),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,600136.1279999999,0,0,0
L02-641-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,1013.3313152860796,0,0,0
L02-641-1,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,171354.6686261088,0,0,0
L02-641-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,2161.9407973799575,0,0,0
L02-641-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,365584.9210775861,0,0,0
L02-641-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,25324.72586215625,0,0,0
L02-641-2,Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,4282419.720673211,0,0,0
L01-731-1 (L08TBN2),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,28829.92986552969,0,0,0
L01-731-1 (L08TBN2),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,462608.04019853176,0,0,0
L02-166-3 (L02P26),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,ORANGE CO,4809.278034996831,0,0,0
L02-166-3 (L02P26),Dissolved,"Nitrogen, Total Kjeldahl",NA,0,mg/L,RANCHO SANTA MARGARITA,851624.6187073421,0,0,0
J01-9224-2 (J01P25),Total,"Nitrogen, Total Kjeldahl",<,0.7,mg/L,ALISO VIEJO,31988.268700029792,22391.788090020855,1.3978725043376041,252.14975174227618
J01-9224-2 (J01P25),Total,"Nitrogen, Total Kjeldahl",<,0.7,mg/L,LAGUNA NIGUEL,1920565.3226501578,1344395.7258551104,83.92781373986752,1360.079958194211
L02-641-2,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,ORANGE CO,2161.9407973799575,864.7763189519831,0.05398617715590115,2203.7805653578735
L02-641-2,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,RANCHO SANTA MARGARITA,365584.9210775861,146233.96843103445,9.129080841963518,394.6538711537223
L02-641-2,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,ORANGE CO,25324.72586215625,10129.8903448625,0.6323878704152684,2203.7805653578735
L02-641-2,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,RANCHO SANTA MARGARITA,4282419.720673211,1712967.8882692845,106.93700307444503,394.6538711537223
L01-340-1,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,ORANGE CO,294000.5583070091,117600.22332280365,7.341536014275309,2203.7805653578735
L01-340-1,Total,"Nitrogen, Total Kjeldahl",NA,0.4,mg/L,RANCHO SANTA MARGARITA,3611.8316279502988,1444.7326511801195,0.09019163816146936,394.6538711537223
J01-9377-1,Total,Orthophosphate as P,NA,0.17,mg/L,LAKE FOREST,193643.67839086507,32919.42532644706,2.0550908814175206,37.73995258592352
J01-9377-1,Total,Orthophosphate as P,NA,0.17,mg/L,MISSION VIEJO,3801.919024571975,646.3262341772358,0.04034879519028103,368.0443735233011
J01-10004-1 (J01P01),Total,Orthophosphate as P,NA,0.44000000000000006,mg/L,LAKE FOREST,987247.432440811,434388.87027395685,27.117988769144034,37.73995258592352
