Station,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS
L03-316-3 (L03P12),Dissolved,"Selenium, Total",NA,67.5,ug/L,MISSION VIEJO,7413529.826236038,500413263.27093256,31.239753552510503
L03-214-2 (L03P18),Dissolved,"Selenium, Total",NA,55.5,ug/L,MISSION VIEJO,9795374.37498252,543643277.8115298,33.938512956872096
L03-214-2 (L03P18),Dissolved,"Selenium, Total",NA,55.5,ug/L,RANCHO SANTA MARGARITA,466591.0148327202,25895801.323215973,1.6166207228285376
L03-418-8,Total,"Selenium, Total",NA,4.5,ug/L,LAGUNA NIGUEL,251888.61272336388,1133498.7572551374,0.07076195702182198
L03-418-8,Total,"Selenium, Total",NA,4.5,ug/L,MISSION VIEJO,2298480.77152387,10343163.471857416,0.6457020657328437
K01-12177-1 (K01P07),Total,"Selenium, Total",NA,4.6,ug/L,LAGUNA NIGUEL,4657608.619114088,21424999.647924803,1.3375179236634622
K01-12156-4 (SCNK01),Total,"Selenium, Total",NA,0,ug/L,NA,NA,NA,NA
J03-9221-1 (J03P02),Total,"Selenium, Total",NA,5.35,ug/L,LAGUNA NIGUEL,3303913.5360000003,17675937.417600002,1.1034718087327284
J01-9224-1 (J01P24),Total,"Selenium, Total",NA,1.19,ug/L,ALISO VIEJO,3068.504293817672,3651.5201096430296,2.2795676431846187e-4
J01-9224-1 (J01P24),Total,"Selenium, Total",NA,1.19,ug/L,LAGUNA NIGUEL,184232.00687644104,219236.08818296483,0.013686450514690248
J01-9224-2 (J01P25),Total,"Selenium, Total",NA,0.38,ug/L,ALISO VIEJO,31988.268700029792,12155.54210601132,7.588450737832709e-4
J01-9224-2 (J01P25),Total,"Selenium, Total",NA,0.38,ug/L,LAGUNA NIGUEL,1920565.3226501578,729814.82260706,0.04556081317307095
L03-418-8,Dissolved,"Selenium, Total",NA,4.4,ug/L,LAGUNA NIGUEL,251888.61272336388,1108309.8959828012,0.06918946908800372
L03-418-8,Dissolved,"Selenium, Total",NA,4.4,ug/L,MISSION VIEJO,2298480.77152387,10113315.39470503,0.6313531309387805
K01-12177-1 (K01P07),Dissolved,"Selenium, Total",NA,1.6,ug/L,LAGUNA NIGUEL,4657608.619114088,7452173.790582541,0.4652236256220738
J03-9221-1 (J03P02),Dissolved,"Selenium, Total",NA,5.35,ug/L,LAGUNA NIGUEL,3303913.5360000003,17675937.417600002,1.1034718087327284
J01-9224-1 (J01P24),Dissolved,"Selenium, Total",NA,1.11,ug/L,ALISO VIEJO,3068.504293817672,3406.0397661376164,2.1263193982646442e-4
J01-9224-1 (J01P24),Dissolved,"Selenium, Total",NA,1.11,ug/L,LAGUNA NIGUEL,184232.00687644104,204497.52763284958,0.012766353001097628
J01-9224-2 (J01P25),Dissolved,"Selenium, Total",NA,0.375,ug/L,ALISO VIEJO,31988.268700029792,11995.600762511172,7.488602701808594e-4
J01-9224-2 (J01P25),Dissolved,"Selenium, Total",NA,0.375,ug/L,LAGUNA NIGUEL,1920565.3226501578,720211.9959938092,0.044961328789214744
L01-404-1,Total,"Selenium, Total",NA,0.9199999999999999,ug/L,ORANGE CO,607900.6394999999,559268.5883399999,0.03491396841722542
L01-340-1,Total,"Selenium, Total",NA,1.15,ug/L,ORANGE CO,294000.5583070091,338100.64205306047,0.021106916041041514
L01-340-1,Total,"Selenium, Total",NA,1.15,ug/L,RANCHO SANTA MARGARITA,3611.8316279502988,4153.606372142844,2.593009597142244e-4
L05-489-3,Total,"Selenium, Total",NA,17.5,ug/L,ORANGE CO,11576026.50698835,202580463.87229612,12.646674719525553
L05-049-1,Total,"Selenium, Total",NA,9.3,ug/L,ORANGE CO,2073409.118979964,19282704.806513667,1.2037789367208553
L02-374-1 (L02P50),Total,"Selenium, Total",NA,26.5,ug/L,ORANGE CO,1549656.2752879742,41065891.29513132,2.5636577158018095
L01-404-1,Dissolved,"Selenium, Total",NA,0.9099999999999999,ug/L,ORANGE CO,607900.6394999999,553189.5819449999,0.03453446876051644
L01-340-1,Dissolved,"Selenium, Total",NA,1.15,ug/L,ORANGE CO,294000.5583070091,338100.64205306047,0.021106916041041514
L01-340-1,Dissolved,"Selenium, Total",NA,1.15,ug/L,RANCHO SANTA MARGARITA,3611.8316279502988,4153.606372142844,2.593009597142244e-4
L05-489-3,Dissolved,"Selenium, Total",NA,16.5,ug/L,ORANGE CO,11576026.50698835,191004437.36530778,11.924007592695522
L05-049-1,Dissolved,"Selenium, Total",NA,8.5,ug/L,ORANGE CO,2073409.118979964,17623977.511329692,1.1002280604437924
L02-374-1 (L02P50),Dissolved,"Selenium, Total",NA,27,ug/L,ORANGE CO,1549656.2752879742,41840719.432775304,2.6120286160999573
J01-9992-1 (J01P27),Total,"Selenium, Total",NA,73,ug/L,ALISO VIEJO,39297.39287168602,2868709.679633079,0.1790875462006252
J01-9992-1 (J01P27),Total,"Selenium, Total",NA,73,ug/L,ORANGE CO,115.26310269575279,8414.206496789953,5.252813156499713e-4
J01-9131-1 (J01P28),Total,"Selenium, Total",NA,14.6,ug/L,ALISO VIEJO,333862.55999999994,4874393.375999999,0.3042981850418808
J01-9007-1 (J02P05),Total,"Selenium, Total",NA,4.233333333333333,ug/L,ALISO VIEJO,480980.7288160326,2036151.7519878712,0.12711269583830878
J01-9007-1 (J02P05),Total,"Selenium, Total",NA,4.233333333333333,ug/L,ORANGE CO,8845.065025712363,37444.108608849005,0.0023375573966363064
J01-9992-1 (J01P27),Dissolved,"Selenium, Total",NA,73.33333333333333,ug/L,ALISO VIEJO,39297.39287168602,2881808.8105903077,0.17990529755313941
J01-9992-1 (J01P27),Dissolved,"Selenium, Total",NA,73.33333333333333,ug/L,ORANGE CO,115.26310269575279,8452.627531021872,5.276798604702908e-4
J01-9131-1 (J01P28),Dissolved,"Selenium, Total",NA,14.65,ug/L,ALISO VIEJO,333862.55999999994,4891086.503999999,0.305340302113942
J01-9007-1 (J02P05),Dissolved,"Selenium, Total",NA,4.1,ug/L,ALISO VIEJO,480980.7288160326,1972020.9881457335,0.12310914636308644
J01-9007-1 (J02P05),Dissolved,"Selenium, Total",NA,4.1,ug/L,ORANGE CO,8845.065025712363,36264.766605420686,0.0022639335416241393
J06-9079-1 (J06P03),Total,"Selenium, Total",NA,13,ug/L,ALISO VIEJO,378008.66377610824,4914112.629089407,0.30677777495061404
J06-10011-1 (J06P01),Total,"Selenium, Total",NA,6.8,ug/L,ALISO VIEJO,655642.1397787175,4458366.550495279,0.2783265003286317
J06-10011-1 (J06P01),Total,"Selenium, Total",NA,6.8,ug/L,LAGUNA HILLS,919610.2814360304,6253349.913765007,0.39038355799507257
J06-10011-1 (J06P01),Total,"Selenium, Total",NA,6.8,ug/L,LAGUNA WOODS,1683191.956220705,11445705.302300794,0.7145314465515069
J06-10011-1 (J06P01),Total,"Selenium, Total",NA,6.8,ug/L,LAKE FOREST,1012754.6435336117,6886731.576028559,0.4299242506307111
J01-9082-2,Total,"Selenium, Total",NA,3.7666666666666666,ug/L,ALISO VIEJO,663258.1110407821,2498272.2182536125,0.15596191015239225
J01-9082-2,Total,"Selenium, Total",NA,3.7666666666666666,ug/L,ORANGE CO,14591.35464843927,54960.769175787915,0.0034310858846649662
J06-9079-1 (J06P03),Dissolved,"Selenium, Total",NA,13.5,ug/L,ALISO VIEJO,378008.66377610824,5103116.960977461,0.3185769201410223
J06-10011-1 (J06P01),Dissolved,"Selenium, Total",NA,6.9,ug/L,ALISO VIEJO,655642.1397787175,4523930.764473151,0.28241953709817047
J06-10011-1 (J06P01),Dissolved,"Selenium, Total",NA,6.9,ug/L,LAGUNA HILLS,919610.2814360304,6345310.94190861,0.3961244926714707
J06-10011-1 (J06P01),Dissolved,"Selenium, Total",NA,6.9,ug/L,LAGUNA WOODS,1683191.956220705,11614024.497922866,0.7250392619419703
J06-10011-1 (J06P01),Dissolved,"Selenium, Total",NA,6.9,ug/L,LAKE FOREST,1012754.6435336117,6988007.0403819205,0.4362466660811628
J01-9082-2,Dissolved,"Selenium, Total",NA,3.8333333333333335,ug/L,ALISO VIEJO,663258.1110407821,2542489.4256563312,0.15872229794270004
J01-9082-2,Dissolved,"Selenium, Total",NA,3.8333333333333335,ug/L,ORANGE CO,14591.35464843927,55933.52615235054,0.0034918130684643465
L01-726-5,Total,"Selenium, Total",NA,8.25,ug/L,DANA POINT,298188.3316463654,2460053.7360825147,0.15357601023364906
L01-726-5,Total,"Selenium, Total",NA,8.25,ug/L,SAN JUAN CAPISTRANO,19936.46520419904,164475.8379346421,0.010267882607338033
L01-728-5 (L01-DP),Total,"Selenium, Total",NA,3.2,ug/L,DANA POINT,66313.3872384,212202.83916288,0.013247379486427098
K01-12126-1 (K01S01),Total,"Selenium, Total",NA,8.95,ug/L,DANA POINT,990998.5304908713,8869436.847893298,0.5537003944832029
K01-12126-1 (K01S01),Total,"Selenium, Total",NA,8.95,ug/L,LAGUNA NIGUEL,2656075.0695091286,23771871.872106697,1.4840282487964314
K01-12159-3,Total,"Selenium, Total",NA,2.45,ug/L,DANA POINT,363571.2,890749.4400000001,0.05560762478745658
K01-12159-2,Total,"Selenium, Total",NA,11.5,ug/L,DANA POINT,2045087.9999999993,23518511.999999993,1.4682115218116716
L01-726-5,Dissolved,"Selenium, Total",NA,8.350000000000001,ug/L,DANA POINT,298188.3316463654,2489872.5692471517,0.15543753763042062
L01-726-5,Dissolved,"Selenium, Total",NA,8.350000000000001,ug/L,SAN JUAN CAPISTRANO,19936.46520419904,166469.48445506202,0.010392341790457284
L01-728-5 (L01-DP),Dissolved,"Selenium, Total",NA,3.1500000000000004,ug/L,DANA POINT,66313.3872384,208887.16980096002,0.013040389181951677
K01-12126-1 (K01S01),Dissolved,"Selenium, Total",NA,8.85,ug/L,DANA POINT,990998.5304908713,8770336.994844211,0.5475137978967984
K01-12126-1 (K01S01),Dissolved,"Selenium, Total",NA,8.85,ug/L,LAGUNA NIGUEL,2656075.0695091286,23506264.365155786,1.467446927580829
K01-12159-3,Dissolved,"Selenium, Total",NA,2.45,ug/L,DANA POINT,363571.2,890749.4400000001,0.05560762478745658
K01-12159-2,Dissolved,"Selenium, Total",NA,11.5,ug/L,DANA POINT,2045087.9999999993,23518511.999999993,1.4682115218116716
L05-503-1,Total,"Selenium, Total",NA,2.7,ug/L,SAN JUAN CAPISTRANO,2562235.46784,6918035.763168001,0.4318785055699299
L01-724-4 (L01P03),Total,"Selenium, Total",NA,11.5,ug/L,LAGUNA NIGUEL,414905.243735376,4771410.302956824,0.297869167151907
L01-724-4 (L01P03),Total,"Selenium, Total",NA,11.5,ug/L,SAN JUAN CAPISTRANO,1015360.357551863,11676644.111846425,0.7289484734879205
L01-724-1 (L01S01),Total,"Selenium, Total",NA,19.5,ug/L,DANA POINT,637913.7850124988,12439318.807743728,0.7765606598333251
L01-724-1 (L01S01),Total,"Selenium, Total",NA,19.5,ug/L,LAGUNA NIGUEL,453025.0942074572,8833989.337045416,0.5514874805094615
L01-724-1 (L01S01),Total,"Selenium, Total",NA,19.5,ug/L,SAN JUAN CAPISTRANO,666394.7480090205,12994697.5861759,0.8112317955524474
L05-503-1,Dissolved,"Selenium, Total",NA,2.75,ug/L,SAN JUAN CAPISTRANO,2562235.46784,7046147.53656,0.4398762556730767
L01-724-4 (L01P03),Dissolved,"Selenium, Total",NA,11,ug/L,LAGUNA NIGUEL,414905.243735376,4563957.681089136,0.2849183337974762
L01-724-4 (L01P03),Dissolved,"Selenium, Total",NA,11,ug/L,SAN JUAN CAPISTRANO,1015360.357551863,11168963.933070492,0.6972550615971412
L01-724-1 (L01S01),Dissolved,"Selenium, Total",NA,18.5,ug/L,DANA POINT,637913.7850124988,11801405.022731228,0.7367370362521288
L01-724-1 (L01S01),Dissolved,"Selenium, Total",NA,18.5,ug/L,LAGUNA NIGUEL,453025.0942074572,8380964.242837958,0.5232060712525659
L01-724-1 (L01S01),Dissolved,"Selenium, Total",NA,18.5,ug/L,SAN JUAN CAPISTRANO,666394.7480090205,12328302.838166878,0.7696301650112961
M01-042-1 (M01S01),Total,"Selenium, Total",NA,10.266666666666667,ug/L,SAN CLEMENTE,1076085.79450752,11047814.156943873,0.6896919344242144
M02-032-1,Total,"Selenium, Total",NA,3.2333333333333334,ug/L,SAN CLEMENTE,4802274.773279999,15527355.100271998,0.9693403078171179
SC1-2,Total,"Selenium, Total",NA,4.066666666666666,ug/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,"Selenium, Total",NA,38.333333333333336,ug/L,ORANGE CO,882.9940915990373,33848.106844629765,0.0021130665265216586
M02-085-1 (M02P06),Total,"Selenium, Total",NA,38.333333333333336,ug/L,SAN CLEMENTE,1273499.0217904504,48817462.501967266,3.047572096015156
M02-085-2,Total,"Selenium, Total",NA,3.433333333333333,ug/L,SAN CLEMENTE,7194886.431264,24702443.414006397,1.5421218841287685
M01-042-1 (M01S01),Dissolved,"Selenium, Total",NA,10.2,ug/L,SAN CLEMENTE,1076085.79450752,10976075.103976704,0.6852134153695116
M02-032-1,Dissolved,"Selenium, Total",NA,3.1666666666666665,ug/L,SAN CLEMENTE,4802274.773279999,15207203.448719997,0.9493539097177958
SC1-2,Dissolved,"Selenium, Total",NA,3.966666666666667,ug/L,NA,NA,NA,NA
M02-085-1 (M02P06),Dissolved,"Selenium, Total",NA,38.333333333333336,ug/L,ORANGE CO,882.9940915990373,33848.106844629765,0.0021130665265216586
M02-085-1 (M02P06),Dissolved,"Selenium, Total",NA,38.333333333333336,ug/L,SAN CLEMENTE,1273499.0217904504,48817462.501967266,3.047572096015156
M02-085-2,Dissolved,"Selenium, Total",NA,3.466666666666667,ug/L,SAN CLEMENTE,7194886.431264,24942272.9617152,1.5570939412562324
I01-11010-1,Total,"Selenium, Total",NA,3,ug/L,LAGUNA BEACH,1485518.4000000001,4456555.2,0.2782134215051412
I00-11437-1,Total,"Selenium, Total",NA,16,ug/L,LAGUNA BEACH,2244793.7149110925,35916699.43857748,2.24220443628263
I00-11437-1,Total,"Selenium, Total",NA,16,ug/L,ORANGE CO,82096.2659121763,1313540.2545948208,0.08200157119462122
I01-11010-1,Dissolved,"Selenium, Total",NA,3.0999999999999996,ug/L,LAGUNA BEACH,1485518.4000000001,4605107.04,0.2874872022219792
I00-11437-1,Dissolved,"Selenium, Total",NA,15,ug/L,LAGUNA BEACH,2244793.7149110925,33671905.723666385,2.102066659014966
I00-11437-1,Dissolved,"Selenium, Total",NA,15,ug/L,ORANGE CO,82096.2659121763,1231443.9886826444,0.07687647299495737
L02-246-1 (L11P01),Total,"Selenium, Total",NA,0.74,ug/L,RANCHO SANTA MARGARITA,615615.8297142858,455555.7139885715,0.028439390557751416
L02-246-1 (L11P01),Total,"Selenium, Total",NA,0.74,ug/L,RANCHO SANTA MARGARITA,600136.1279999999,444100.73471999995,0.02772428015687952
L02-641-1,Total,"Selenium, Total",NA,0.98,ug/L,ORANGE CO,1013.3313152860796,993.064688980358,6.199495181775473e-5
L02-641-1,Total,"Selenium, Total",NA,0.98,ug/L,RANCHO SANTA MARGARITA,171354.6686261088,167927.5752535866,0.010483367349822663
L02-641-2,Total,"Selenium, Total",NA,0.9566666666666667,ug/L,ORANGE CO,2161.9407973799575,2068.256696160159,1.2911694036453025e-4
L02-641-2,Total,"Selenium, Total",NA,0.9566666666666667,ug/L,RANCHO SANTA MARGARITA,365584.9210775861,349742.90783089073,0.021833718347029414
L02-641-2,Total,"Selenium, Total",NA,0.9566666666666667,ug/L,ORANGE CO,25324.72586215625,24227.321074796146,0.001512460990076517
L02-641-2,Total,"Selenium, Total",NA,0.9566666666666667,ug/L,RANCHO SANTA MARGARITA,4282419.720673211,4096848.1994440383,0.25575766568638103
L01-731-1 (L08TBN2),Total,"Selenium, Total",NA,1,ug/L,ORANGE CO,28829.92986552969,28829.92986552969,0.0017997922318211768
L01-731-1 (L08TBN2),Total,"Selenium, Total",NA,1,ug/L,RANCHO SANTA MARGARITA,462608.04019853176,462608.04019853176,0.028879652535083917
L02-166-3 (L02P26),Total,"Selenium, Total",NA,1.6,ug/L,ORANGE CO,4809.278034996831,7694.844855994929,4.8037307275753814e-4
L02-166-3 (L02P26),Total,"Selenium, Total",NA,1.6,ug/L,RANCHO SANTA MARGARITA,851624.6187073421,1362599.3899317475,0.08506423042033218
L02-246-1 (L11P01),Dissolved,"Selenium, Total",NA,0.7,ug/L,RANCHO SANTA MARGARITA,615615.8297142858,430931.08080000005,0.026902126203278368
L02-246-1 (L11P01),Dissolved,"Selenium, Total",NA,0.7,ug/L,RANCHO SANTA MARGARITA,600136.1279999999,420095.2895999999,0.02622567041866981
L02-641-1,Dissolved,"Selenium, Total",NA,0.9700000000000001,ug/L,ORANGE CO,1013.3313152860796,982.9313758274974,6.136235026859398e-5
L02-641-1,Dissolved,"Selenium, Total",NA,0.9700000000000001,ug/L,RANCHO SANTA MARGARITA,171354.6686261088,166214.02856732553,0.010376394213599982
L02-641-2,Dissolved,"Selenium, Total",NA,0.9233333333333333,ug/L,ORANGE CO,2161.9407973799575,1996.1920029141609,1.2461809226820515e-4
L02-641-2,Dissolved,"Selenium, Total",NA,0.9233333333333333,ug/L,RANCHO SANTA MARGARITA,365584.9210775861,337556.7437949712,0.021072961610199125
L02-641-2,Dissolved,"Selenium, Total",NA,0.9233333333333333,ug/L,ORANGE CO,25324.72586215625,23383.163546057604,0.0014597620008752446
L02-641-2,Dissolved,"Selenium, Total",NA,0.9233333333333333,ug/L,RANCHO SANTA MARGARITA,4282419.720673211,3954100.875421598,0.24684624876351063
L01-731-1 (L08TBN2),Dissolved,"Selenium, Total",NA,0.98,ug/L,ORANGE CO,28829.92986552969,28253.3312682191,0.0017637963871847532
L01-731-1 (L08TBN2),Dissolved,"Selenium, Total",NA,0.98,ug/L,RANCHO SANTA MARGARITA,462608.04019853176,453355.8793945611,0.028302059484382237
L02-166-3 (L02P26),Dissolved,"Selenium, Total",NA,1.6333333333333333,ug/L,ORANGE CO,4809.278034996831,7855.154123828157,4.903808451066535e-4
L02-166-3 (L02P26),Dissolved,"Selenium, Total",NA,1.6333333333333333,ug/L,RANCHO SANTA MARGARITA,851624.6187073421,1390986.877221992,0.0868364018874224
J01-9224-2 (J01P25),Total,"Selenium, Total",<,0.38,ug/L,ALISO VIEJO,31988.268700029792,12155.54210601132,7.588450737832709e-4
J01-9224-2 (J01P25),Total,"Selenium, Total",<,0.38,ug/L,LAGUNA NIGUEL,1920565.3226501578,729814.82260706,0.04556081317307095
J01-9224-2 (J01P25),Dissolved,"Selenium, Total",<,0.375,ug/L,ALISO VIEJO,31988.268700029792,11995.600762511172,7.488602701808594e-4
J01-9224-2 (J01P25),Dissolved,"Selenium, Total",<,0.375,ug/L,LAGUNA NIGUEL,1920565.3226501578,720211.9959938092,0.044961328789214744
J01-9273-1 (J01ASVM),Total,"Selenium, Total",NA,4,ug/L,NA,NA,NA,NA
J01-9273-1 (J01ASVM),Dissolved,"Selenium, Total",NA,3.9,ug/L,NA,NA,NA,NA
J01-9377-1,Total,"Silver, Total",<,0.1,ug/L,LAKE FOREST,193643.67839086507,19364.367839086506,0.00120887698906913
J01-9377-1,Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,3801.919024571975,380.19190245719756,2.3734585406047663e-5
J01-10004-1 (J01P01),Total,"Silver, Total",<,0.1,ug/L,LAKE FOREST,987247.432440811,98724.7432440811,0.006163179265714553
J01-9377-1,Dissolved,"Silver, Total",<,0.1,ug/L,LAKE FOREST,193643.67839086507,19364.367839086506,0.00120887698906913
J01-9377-1,Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,3801.919024571975,380.19190245719756,2.3734585406047663e-5
J01-10004-1 (J01P01),Dissolved,"Silver, Total",<,0.1,ug/L,LAKE FOREST,987247.432440811,98724.7432440811,0.006163179265714553
L04-266-5,Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,6892314.547799999,689231.4547799999,0.0430272783883188
L04-672-1,Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,2251802.3628672,225180.23628672,0.014057531250294963
I01-11343-2 (I02P18),Total,"Silver, Total",<,0.1,ug/L,LAGUNA WOODS,45186.8173673994,4518.681736739941,2.8209185127365025e-4
L04-672-1,Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,2251802.3628672,225180.23628672,0.014057531250294963
L04-266-5,Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,6892314.547799999,689231.4547799999,0.0430272783883188
I01-11343-2 (I02P18),Dissolved,"Silver, Total",<,0.1,ug/L,LAGUNA WOODS,45186.8173673994,4518.681736739941,2.8209185127365025e-4
L03-662-3 (L03P16),Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,728306.7412500001,72830.674125,0.004546666680767739
L03-214-2 (L03P18),Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,9795374.37498252,979537.4374982519,0.06115047379616594
L03-214-2 (L03P18),Total,"Silver, Total",<,0.1,ug/L,RANCHO SANTA MARGARITA,466591.0148327202,46659.101483272025,0.0029128301312225905
L03-316-3 (L03P12),Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,7413529.826236038,741352.9826236038,0.04628111637408963
L03-662-3 (L03P16),Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,728306.7412500001,72830.674125,0.004546666680767739
L03-316-3 (L03P12),Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,7413529.826236038,741352.9826236038,0.04628111637408963
L03-214-2 (L03P18),Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,9795374.37498252,979537.4374982519,0.06115047379616594
L03-214-2 (L03P18),Dissolved,"Silver, Total",<,0.1,ug/L,RANCHO SANTA MARGARITA,466591.0148327202,46659.101483272025,0.0029128301312225905
L03-418-8,Total,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,251888.61272336388,25188.86127233639,0.0015724879338182664
L03-418-8,Total,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,2298480.77152387,229848.077152387,0.014348934794063196
K01-12177-1 (K01P07),Total,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,4657608.619114088,465760.86191140884,0.029076476601379613
K01-12156-4 (SCNK01),Total,"Silver, Total",NA,0,ug/L,NA,NA,NA,NA
J03-9221-1 (J03P02),Total,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,3303913.5360000003,330391.35360000003,0.020625641284723897
J01-9224-1 (J01P24),Total,"Silver, Total",<,0.1,ug/L,ALISO VIEJO,3068.504293817672,306.85042938176724,1.91560306149968e-5
J01-9224-1 (J01P24),Total,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,184232.00687644104,18423.200687644105,0.001150121891990777
J01-9224-2 (J01P25),Total,"Silver, Total",<,0.1,ug/L,ALISO VIEJO,31988.268700029792,3198.8268700029794,1.996960720482292e-4
J01-9224-2 (J01P25),Total,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,1920565.3226501578,192056.5322650158,0.011989687677123934
L03-418-8,Dissolved,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,251888.61272336388,25188.86127233639,0.0015724879338182664
L03-418-8,Dissolved,"Silver, Total",<,0.1,ug/L,MISSION VIEJO,2298480.77152387,229848.077152387,0.014348934794063196
K01-12177-1 (K01P07),Dissolved,"Silver, Total",NA,0.05,ug/L,LAGUNA NIGUEL,4657608.619114088,232880.43095570442,0.014538238300689807
J03-9221-1 (J03P02),Dissolved,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,3303913.5360000003,330391.35360000003,0.020625641284723897
J01-9224-1 (J01P24),Dissolved,"Silver, Total",<,0.1,ug/L,ALISO VIEJO,3068.504293817672,306.85042938176724,1.91560306149968e-5
J01-9224-1 (J01P24),Dissolved,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,184232.00687644104,18423.200687644105,0.001150121891990777
J01-9224-2 (J01P25),Dissolved,"Silver, Total",<,0.1,ug/L,ALISO VIEJO,31988.268700029792,3198.8268700029794,1.996960720482292e-4
J01-9224-2 (J01P25),Dissolved,"Silver, Total",<,0.1,ug/L,LAGUNA NIGUEL,1920565.3226501578,192056.5322650158,0.011989687677123934
L01-404-1,Total,"Silver, Total",<,0.1,ug/L,ORANGE CO,607900.6394999999,60790.063949999996,0.0037949965670897195
L01-340-1,Total,"Silver, Total",<,0.1,ug/L,ORANGE CO,294000.5583070091,29400.055830700912,0.0018353840035688273
L01-340-1,Total,"Silver, Total",<,0.1,ug/L,RANCHO SANTA MARGARITA,3611.8316279502988,361.1831627950299,2.254790954036734e-5
