"","OBJECTID.x","Location.Description","Size.1","Last.Update.Date","Last.Editor","Size.2","Size.3","CatchID","DrainID","Inspection.Status","Facility.Type","Jurisdiction","Watershed.Management.Area","GlobalID","PRIORITY","Flow.Monitoring.Status","Flow.Monitoring.Deploy.Date","Flow.Monitoring.Return.Date","Next.Inspection.Date","POINT_X","POINT_Y","Persistent.Flow","Facility.Identifier.x","Survey.Link","Outfall.Capture.Feasibility.Study","Dry.Weather.Samples","Accessibility","Flow.Measurement.Count","Last.Discharge.Observation","Last.Discharge.Measurement.Trend","AVGFLOWWIDTH","AVGFLOWDEPTH","AVGFLOWVEL","AVGDISCHARGE","MAXDISCHARGE","MINDISCHARGE","GlobalID.y","Created.User","Created.Date","Last.Edited.User","Last.Edited.Date","OBJECTID.y","Area..Acres.","Facility.Identifier.y","Shape.STArea..","Shape.STLength.."
"601",17545,"L01-arroyoAdded",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Not-Found","Outfall","San Juan Capistrano","South","{D1723A99-9FCC-479C-B5A8-7048B1B66EC4}","","","","",NA,-117.643832,33.506229,"","L01-749-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={D1723A99-9FCC-479C-B5A8-7048B1B66EC4}&field:Station=L01-749-4","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",17546,"425Added",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,579,"L01","Not-Found","Outfall","San Juan Capistrano","South","{1C87A5B5-8E40-4347-A133-3A270565074D}","","","","",NA,-117.660184,33.492887,"","L01-579-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={1C87A5B5-8E40-4347-A133-3A270565074D}&field:Station=L01-579-1","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",17547,"635Added",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,579,"L01","Not-Found","Outfall","San Juan Capistrano","South","{9E0455A8-A338-4348-9D53-15F47FCF3190}","","","","",NA,-117.658963,33.493971,"Unknown","L01-579-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={9E0455A8-A338-4348-9D53-15F47FCF3190}&field:Station=L01-579-2","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",17548,"San Juan Hills Golf Club",58,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,766,"L01","Verified","Outfall","San Juan Capistrano","South","{897EC9EE-5CAB-4DFE-896A-03DD917D9C2F}","","","","",NA,-117.655642,33.496535,"Yes","L01-766-9","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={897EC9EE-5CAB-4DFE-896A-03DD917D9C2F}&field:Station=L01-766-9","No","No","Easily accessible",3,0.181714,"Above Average Discharge",2.93333333,0.23333333,25.33333333,0.173904,0.24,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",17550,"L01-sjcreekrdAdded.  Private Property.  Riverbank overgrown with veg",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,548,"L01","Un-Verified","Outfall","San Juan Capistrano","South","{98D25B77-7AAB-4526-AC56-F41C01FDBB20}","","","","",NA,-117.630555,33.512245,"","L01-548-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={98D25B77-7AAB-4526-AC56-F41C01FDBB20}&field:Station=L01-548-1","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",17551,"L01-estenagaAdded",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Verified","Outfall","San Juan Capistrano","South","{AAAA11DA-67C2-4E13-B18E-11AAEBB0B8F5}","","","","",NA,-117.636421,33.509183,"Yes","L01-749-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={AAAA11DA-67C2-4E13-B18E-11AAEBB0B8F5}&field:Station=L01-749-5","No","No","Easily accessible",2,0.0324,"Above Average Discharge",1.3,0.035,182.35,0.016767,0.0324,0.001134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",17952,"YAP - north of batting cage.  Grate ds no outfall found ",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,73,"L03","Verified","Culvert","Mission Viejo","South","{22FA98A7-0DE4-42C4-8ECC-BD85FD579324}","","","","",NA,-117.6395316,33.64150829,"Yes","L03-073-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={22FA98A7-0DE4-42C4-8ECC-BD85FD579324}&field:Station=L03-073-5","No","No","Easily accessible",3,0.0168,"Above Average Discharge",0.89333333,0.06,23,0.013944,0.0225,0.002533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",18352,"Ponded water ",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,10006,"J01","Removed From Inventory","Outfall","Lake Forest","South","{6760398D-BAD7-4B8C-AA31-8C3E224A2722}","","","","",NA,-117.683391,33.62846054,"Yes","J01-10006-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={6760398D-BAD7-4B8C-AA31-8C3E224A2722}&field:Station=J01-10006-2","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",18354,"",72,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,404,"L01","Verified","Outfall","Orange Co","South","{1E7BFD35-867B-41B5-9FF2-898F561EE27E}","","","","",NA,-117.5855227,33.56345111,"Yes","L01-404-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={1E7BFD35-867B-41B5-9FF2-898F561EE27E}&field:Station=L01-404-2","","","Easily accessible",5,0.021,"Below Average Discharge",0.81,0.087,7.16,0.065704,0.23625,0.015273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",18754,"",17,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,662,"L03","Verified","Outfall","Mission Viejo","South","{3D2919E9-FAA7-4C64-8997-25276EE794C8}","","","","",NA,-117.6482471,33.62461198,"Unknown","L03-662-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={3D2919E9-FAA7-4C64-8997-25276EE794C8}&field:Station=L03-662-4","","","Easily accessible",1,0.024,"",0.4,0.05,5,0.024,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",18755,"",20,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,662,"L03","Verified","Outfall","Mission Viejo","South","{0B5407F6-248C-4AE2-95D0-E12273D3AA55}","","","","",NA,-117.6483431,33.62455325,"Unknown","L03-662-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0B5407F6-248C-4AE2-95D0-E12273D3AA55}&field:Station=L03-662-5","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",18756,"Concrete drainage ditch",17,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,662,"L03","Verified","Outfall","Mission Viejo","South","{672586AA-932D-4A33-8C77-40D01D1FB47A}","","","","",NA,-117.6483398,33.62456838,"Unknown","L03-662-6","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={672586AA-932D-4A33-8C77-40D01D1FB47A}&field:Station=L03-662-6","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",18757,"Behind gate of daylight Oso Creek",43,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,141,"L03","Verified","Outfall","Mission Viejo","South","{F5FE5213-7964-43D8-9FCF-D95DAD36D8E5}","","","","",NA,-117.6343942,33.6565667,"Yes","L03-141-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F5FE5213-7964-43D8-9FCF-D95DAD36D8E5}&field:Station=L03-141-2","","","Difficult accessibility",3,0.012,"Above Average Discharge",0.4,0.01333333,8,0.005866,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",18758,"Behind gate of daylight Oso Creek",60,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,141,"L03","Verified","Outfall","Mission Viejo","South","{E9C93353-55FF-4789-80D4-68FBA02BD5E3}","","","","",NA,-117.6343784,33.65655533,"Yes","L03-141-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={E9C93353-55FF-4789-80D4-68FBA02BD5E3}&field:Station=L03-141-3","","","Difficult accessibility",3,0.0096,"Below Average Discharge",0.63333333,0.01333333,5.33333333,0.01245,0.024,0.00375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",18760,"Cherry Ave",33,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,10006,"J01","Verified","Outfall","Lake Forest","South","{04DAE3FD-BC37-470C-8935-AA2C85E332E3}","","","","",NA,-117.6802929,33.62962196,"Yes","J01-10006-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={04DAE3FD-BC37-470C-8935-AA2C85E332E3}&field:Station=J01-10006-3","","","Easily accessible",2,0.12,"Above Average Discharge",0.75,0.08,5,0.078,0.12,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",19160,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Verified","Outfall","San Juan Capistrano","South","{F974B699-BEF5-4874-8BF5-762E5BABC0EC}","","","","",NA,-117.640286,33.50766038,"Yes","L01-749-2d","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F974B699-BEF5-4874-8BF5-762E5BABC0EC}&field:Station=L01-749-6","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",19161,"735Added",32,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,541,"L02","Verified","Outfall","San Juan Capistrano","South","{5FBE424A-82D4-4B9A-878F-235A42E31B77}","","","","",NA,-117.6674253,33.50201846,"Unknown","L02-541-10","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={5FBE424A-82D4-4B9A-878F-235A42E31B77}&field:Station=L02-541-10","No","No","Easily accessible",2,0.004615,"Above Average Discharge",0.55,0.02,46.5,0.002757,0.004615,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",19162,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,571,"L02","Verified","Outfall","San Juan Capistrano","South","{14271B65-5166-425D-ABA5-8AD3E70DEEC5}","","","","",NA,-117.6656947,33.49750943,"Yes","L02-571-6","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={14271B65-5166-425D-ABA5-8AD3E70DEEC5}&field:Station=L02-","","","Easily accessible",2,4.7e-05,"Below Average Discharge",0.6,0.0105,63,0.000857,0.001667,4.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",19163,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,724,"L01","Verified","Outfall","San Juan Capistrano","South","{66D5C4D3-4FC4-48A0-A65E-4173CCA7A53B}","","","","",NA,-117.6772768,33.48179806,"Unknown","L01-724-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={66D5C4D3-4FC4-48A0-A65E-4173CCA7A53B}&field:Station=L01-small","","","Easily accessible",1,0.0144,"",0.4,0.03,5,0.0144,0.0144,0.0144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",19561,"Dana Point Harbor drainage area 4",15,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12107,"L00","Verified","Outfall","Dana Point","South","{A4FB9C3F-651A-450A-91B9-570B2150FCB2}","","","","",NA,-117.6991483,33.46156159,"","L00-12107-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={A4FB9C3F-651A-450A-91B9-570B2150FCB2}&field:Station=L00-12107-3","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",19562,"",18,"2021-08-27 19:14:48","OCENVRESUSER",NA,NA,12095,"L00","Verified","Outfall","Dana Point","South","{947F4C90-A7A8-45C6-9B8A-352A36CB3CA4}","","","","",NA,-117.706184,33.46250005,"Unknown","L00-12095-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={947F4C90-A7A8-45C6-9B8A-352A36CB3CA4}&field:Station=L00-12095-1","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",19563,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12107,"L00","Verified","Outfall","Dana Point","South","{F401BE34-D623-49A1-8C01-EE9D89FC3CBE}","","","","",NA,-117.6970542,33.46107706,"","L00-12107-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F401BE34-D623-49A1-8C01-EE9D89FC3CBE}&field:Station=L00-12107-2","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",19564,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12107,"L00","Verified","Outfall","Dana Point","South","{FA27C98E-D545-4F89-AAA8-03E5953D05DD}","","","","",NA,-117.6910432,33.46116781,"Unknown","L00-12107-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA27C98E-D545-4F89-AAA8-03E5953D05DD}&field:Station=L00-12107-4","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",19565,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,11017,"LC05","Verified","Outfall","Laguna Beach","South","{552A1115-2EB7-48DD-A375-4E5A6EF6FC79}","","","","",NA,-117.7602188,33.51543678,"Unknown","LC05-11017-2","","No","No","Easily accessible",4,0.008,"Below Average Discharge",0.635,0.03,5.75,0.04226,0.135,0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",19966,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,124,"M01","Verified","Outfall","San Clemente","South","{B4FCF9CC-A9DE-46B1-8099-5EE10514BE7E}","","","","",NA,-117.6422063,33.45679407,"Yes","M01-124-2","","","","Easily accessible",5,0.028,"Above Average Discharge",0.53,0.05,6.3,0.024766,0.04,0.005333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",20366,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,50,"M01","Verified","Outfall","San Clemente","South","{5C220216-215F-4C0B-966F-6BE29C564302}","","","","",NA,-117.6441591,33.44584113,"Unknown","M01-050-6","","","","Easily accessible",2,0.168,"Below Average Discharge",0.7,0.09,2,0.189,0.21,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",20369,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,124,"M01","Verified","Outfall","San Clemente","South","{F9CEF2B6-FAF2-4C8B-BA3F-44B527ED988A}","","","","",NA,-117.6391371,33.46508143,"Unknown","M01-124-3","","","","Easily accessible",1,0.0015,"",0.25,0.01,10,0.0015,0.0015,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",20370,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,124,"M01","Verified","Outfall","San Clemente","South","{FA68CCE1-A2A8-414F-8411-9E05511C841E}","","","","",NA,-117.6391214,33.46509434,"Unknown","M01-124-4","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",20372,"Horno_Out_OCFS",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Box","Orange Co","South","{AB8E0D12-8F63-49AB-B36D-666D80A86575}","","","","",NA,-117.6466248,33.52889781,"Yes","L05-489-3d","","","","Easily accessible",4,1.584,"Below Average Discharge",4.3875,0.5725,9.5,1.604225,2.3229,1.08,"{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA}","OCENVRESUSER","2021-01-06 19:51:16","OCENVRESUSER","2021-01-06 19:54:03",4521,1930.332115,"L05-489-3d",84084930.51,66237.93285
"630",20373,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,38,"M01","Verified","Outfall","San Clemente","South","{AB60FC8E-0055-439B-B787-2F2FED23807A}","","","","",NA,-117.6392989,33.46494853,"Yes","M01-038-6","","","","Easily accessible",4,0.006,"Below Average Discharge",0.5975,0.065,12.835,0.01827,0.033,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",20773,"upstream of L04-136-1",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,136,"L04","Verified","Box","Mission Viejo","South","{B8BEA8A0-3AAC-49CA-83D6-198977198F41}","Priority","Deployed","2016-07-01 15:19:11","2016-07-01 15:19:21",NA,-117.679023,33.6084557,"Yes","L04-136-1u (L04P07) ","","","Yes","Easily accessible",5,0.52,"Above Average Discharge",2.2,0.182,6,0.4156,0.9225,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",20775,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,335,"L01","Verified","Outfall","Orange Co","South","{65AC036E-2F1F-4616-A08A-A4E7B1D38A11}","","","","",NA,-117.6127492,33.57739792,"Unknown","L01-335-2","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",20776,"",27,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,418,"L03","Verified","Outfall","Laguna Niguel","South","{923150D8-33AD-40A1-B561-77F6DB32D1D0}","","","","",NA,-117.6745589,33.54765281,"Yes","L03-418-9","","","","Easily accessible",3,0.0072,"Above Average Discharge",0.29,0.01666666,7.5,0.005261,0.0072,0.001385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",21177,"Strand Beach",22,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12020,"DP01","Verified","Outfall","Dana Point","South","{12E7317E-B0D1-44C4-A834-6F06D9921DC2}","","","","",NA,-117.7178954,33.46919545,"Unknown","DP01-12020-1","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",21178,"Strand Beach",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12022,"DP01","Verified","Outfall","Dana Point","South","{9B0581A6-42F8-4549-B81D-1FC9903C3D97}","","","","",NA,-117.7177823,33.46902742,"Unknown","DP01-12022-3","","","","Easily accessible",1,0.024,"",0.8,0.03,6,0.024,0.024,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",21179,"Rectangular outfall - Estrella storm drain",NA,"2021-07-16 18:12:34","OCENVRESUSER",8.5,3.5,75,"SC10","Verified","Box","Dana Point","South","{92FD4B23-81CC-4502-900C-CEB7FD1AB061}","","","","",NA,-117.6596676,33.45041126,"Unknown","SC10-075-3 (M00S01)","","","","Difficult accessibility",1,0.36,"",6,0.05,5,0.36,0.36,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",21180,"2 24” drains side by side at beach ",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,81,"SC09","Verified","Outfall","San Clemente","South","{E9218AF6-1B54-445E-9A38-6540931E914C}","","","","",NA,-117.6377863,33.43542826,"Unknown","SC09-081-2d","","","","Difficult accessibility",2,0.066,"Above Average Discharge",0.65,0.04,4,0.039,0.066,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",21579,"Beach outfall",43,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,168,"M01","Verified","Outfall","Dana Point","South","{BCEA4CB4-4C65-4F42-B982-CE82FDFD0ABA}","","","","",NA,-117.6516285,33.44539958,"Unknown","M01-168-1d (M00P03)","","","","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",21580,"Beach Outfall",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,168,"M01","Verified","Outfall","Dana Point","South","{CD4DB632-4AF2-493B-8B3C-84DF4057B012}","","","","",NA,-117.650582,33.44456111,"Unknown","M01-168-2d (M00P03)","","","","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",21581,"Salt Creek K01-LN-1 for CHWSRS",90,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,12156,"K01","Verified","Culvert","Laguna Niguel","South","{6FB4B9E1-BF9D-41E3-9F3C-703D525B54CD}","","","","",NA,-117.7149148,33.49533383,"Yes","K01-12156-6","","","","Easily accessible",4,0.45,"Above Average Discharge",1.625,0.1025,2.3025,0.439385,0.510545,0.3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",21982,"DSB-4 outfall may be  buried previous inspections at culvert along PCH",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,728,"L01","Verified","Outfall","Dana Point","South","{7A1311A3-7766-418C-8495-C9A419F65188}","Not A Priority","","","",NA,-117.6773807,33.46066735,"Unknown","L01-728-8d","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={488867BD-2614-4171-96E0-D75C186BD6BC}&field:Station=L01-728-8","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",21983,"DSB-3",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,35,"SC11","Verified","Outfall","Dana Point","South","{3B52E0AD-1DF2-44A3-B49D-8D34966FF565}","Not A Priority","","","",NA,-117.6756723,33.45964061,"Unknown","SC11-035-1d","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",21984,"DSB-2 outfall may be buried",36,"2021-08-27 18:51:28","OCPWPublisher",NA,NA,35,"SC11","Verified","Outfall","Dana Point","South","{0E4D95D6-8AD7-457D-929B-ABD734ED7531}","","","","",NA,-117.673995,33.45863064,"Unknown","SC11-035-2d","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",21985,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,50,"M01","Verified","Outfall","San Clemente","South","{97157CED-93B1-4B96-8997-1A89C792F9BE}","","","","",NA,-117.6436822,33.44399229,"Unknown","M01-050-8","","","","Difficult accessibility",1,0.002,"",0.2,0.01,6,0.002,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",22385,"",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,11195,"I01","Verified","Culvert","Aliso Viejo","South","{86E3548C-66A9-4F7B-BC80-1C6D6520BA51}","","","","",NA,-117.7515792,33.58990998,"Unknown","I01-11195-2","","","","Difficult accessibility",2,0.18,"Below Average Discharge",1.7,0.085,4,0.21825,0.2565,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",22785,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,50,"M01","Verified","Outfall","San Clemente","South","{C9AF768A-2A02-4DA5-A0A2-B1935AC72D2C}","","","","",NA,-117.6437941,33.44303405,"Unknown","M01-050-7","","","","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",22787,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,9215,"J03","Verified","Outfall","Laguna Niguel","South","{D93FEA5F-0B60-4C81-B589-B4800BB61972}","","","","",NA,-117.7000068,33.53549702,"Unknown","J03-9215-5","","","","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",22788,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,9215,"J03","Verified","Outfall","Laguna Niguel","South","{09DC524D-5301-416F-8711-9CF0D910AA22}","","","","",NA,-117.7015787,33.53411859,"Unknown","J03-9215-6","","","","Easily accessible",1,0.001,"",0.2,0.01,12,0.001,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",22790,"",42,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,77,"M02","Removed From Inventory","Outfall","San Clemente","South","{0F919B1B-9FD4-42F8-97E7-7579495B84D1}","","","","",NA,-117.5986477,33.47686311,"Unknown","M02-077-1","","","","",2,0.0016,"",0.6,0.02,82.5,0.0016,0.0016,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",22791,"CMP from Chrisanta",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,266,"L04","Verified","Outfall","Mission Viejo","South","{FAA48C72-5CAE-4AC7-B2D7-B68445B40D73}","","","","",NA,-117.6748418,33.60370867,"Unknown","L04-266-7","","","","Difficult accessibility",1,0.096,"",0.8,0.1,5,0.096,0.096,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",23191,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,NA,"J03","Verified","Outfall","Laguna Niguel","South","{074DF43E-9DE2-4BCB-BD7B-D73053E079BA}","","","","",NA,-117.7101534,33.52808176,"Unknown","J03-9216-3","","","","Easily accessible",1,0.00096,"",0.8,0.01,50,0.00096,0.00096,0.00096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",23192,"2 18 inch pipes",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,9216,"J03","Verified","Outfall","Laguna Niguel","South","{17A4B537-06CB-4914-A505-354A1A88B51B}","","","","",NA,-117.7097701,33.5281727,"Yes","J03-9216-5","","","","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",23991,"Shorecliffs Golf Course",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,124,"M01","Verified","Outfall","San Clemente","South","{3C10374E-9978-4CE0-9BF3-71446801F98A}","","","","",NA,-117.6423898,33.45855261,"Unknown","M01-124-5","","","","Difficult accessibility",2,0.013,"Above Average Discharge",0.69,0.035,12,0.01234,0.013,0.01168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
